Date,Agency,Policy_Type,Coverage,Conversions
2024-11-10,Allstate,Auto,Comprehensive,290
2024-11-10,Allstate,Auto,Liability,150
2024-11-10,Allstate,Home,Property,274
2024-11-10,Allstate,Home,Renters,133
2024-11-10,Allstate,Life,Term,150
2024-11-10,Allstate,Life,Whole,77
2024-11-11,Geico,Auto,Comprehensive,125
2024-11-11,Geico,Auto,Liability,213
2024-11-11,Geico,Home,Property,292
2024-11-11,Geico,Home,Renters,167
2024-11-11,Geico,Life,Term,120
2024-11-11,Geico,Life,Whole,62
2024-11-11,StateFarm,Auto,Comprehensive,302
2024-11-11,StateFarm,Auto,Liability,131
2024-11-11,StateFarm,Home,Property,170
2024-11-11,StateFarm,Home,Renters,131
2024-11-11,StateFarm,Life,Term,51
2024-11-11,StateFarm,Life,Whole,278
2024-11-11,Allstate,Auto,Comprehensive,268
2024-11-11,Allstate,Auto,Liability,290
2024-11-11,Allstate,Home,Property,130
2024-11-11,Allstate,Home,Renters,108
2024-11-11,Allstate,Life,Term,70
2024-11-11,Allstate,Life,Whole,51
2024-11-12,Geico,Auto,Comprehensive,239
2024-11-12,Geico,Auto,Liability,292
2024-11-12,Geico,Home,Property,231
2024-11-12,Geico,Home,Renters,293
2024-11-12,Geico,Life,Term,204
2024-11-12,Geico,Life,Whole,184
2024-11-12,StateFarm,Auto,Comprehensive,237
2024-11-12,StateFarm,Auto,Liability,135
2024-11-12,StateFarm,Home,Property,296
2024-11-12,StateFarm,Home,Renters,126
2024-11-12,StateFarm,Life,Term,218
2024-11-12,StateFarm,Life,Whole,281
2024-11-12,Allstate,Auto,Comprehensive,139
2024-11-12,Allstate,Auto,Liability,309
2024-11-12,Allstate,Home,Property,275
2024-11-12,Allstate,Home,Renters,208
2024-11-12,Allstate,Life,Term,114
2024-11-12,Allstate,Life,Whole,178
2024-11-13,Geico,Auto,Comprehensive,176
2024-11-13,Geico,Auto,Liability,170
2024-11-13,Geico,Home,Property,144
2024-11-13,Geico,Home,Renters,210
2024-11-13,Geico,Life,Term,295
2024-11-13,Geico,Life,Whole,52
2024-11-13,StateFarm,Auto,Comprehensive,128
2024-11-13,StateFarm,Auto,Liability,250
2024-11-13,StateFarm,Home,Property,63
2024-11-13,StateFarm,Home,Renters,71
2024-11-13,StateFarm,Life,Term,69
2024-11-13,StateFarm,Life,Whole,231
2024-11-13,Allstate,Auto,Comprehensive,198
2024-11-13,Allstate,Auto,Liability,179
2024-11-13,Allstate,Home,Property,293
2024-11-13,Allstate,Home,Renters,143
2024-11-13,Allstate,Life,Term,196
2024-11-13,Allstate,Life,Whole,297
2024-11-14,Geico,Auto,Comprehensive,110
2024-11-14,Geico,Auto,Liability,282
2024-11-14,Geico,Home,Property,242
2024-11-14,Geico,Home,Renters,209
2024-11-14,Geico,Life,Term,151
2024-11-14,Geico,Life,Whole,290
2024-11-14,StateFarm,Auto,Comprehensive,124
2024-11-14,StateFarm,Auto,Liability,336
2024-11-14,StateFarm,Home,Property,165
2024-11-14,StateFarm,Home,Renters,243
2024-11-14,StateFarm,Life,Term,99
2024-11-14,StateFarm,Life,Whole,285
2024-11-14,Allstate,Auto,Comprehensive,220
2024-11-14,Allstate,Auto,Liability,320
2024-11-14,Allstate,Home,Property,93
2024-11-14,Allstate,Home,Renters,109
2024-11-14,Allstate,Life,Term,79
2024-11-14,Allstate,Life,Whole,288
2024-11-15,Geico,Auto,Comprehensive,324
2024-11-15,Geico,Auto,Liability,110
2024-11-15,Geico,Home,Property,184
2024-11-15,Geico,Home,Renters,87
2024-11-15,Geico,Life,Term,121
2024-11-15,Geico,Life,Whole,77
2024-11-15,StateFarm,Auto,Comprehensive,155
2024-11-15,StateFarm,Auto,Liability,132
2024-11-15,StateFarm,Home,Property,137
2024-11-15,StateFarm,Home,Renters,216
2024-11-15,StateFarm,Life,Term,194
2024-11-15,StateFarm,Life,Whole,159
2024-11-15,Allstate,Auto,Comprehensive,343
2024-11-15,Allstate,Auto,Liability,322
2024-11-15,Allstate,Home,Property,125
2024-11-15,Allstate,Home,Renters,217
2024-11-15,Allstate,Life,Term,165
2024-11-15,Allstate,Life,Whole,100
2024-11-16,Geico,Auto,Comprehensive,362
2024-11-16,Geico,Auto,Liability,226
2024-11-16,Geico,Home,Property,238
2024-11-16,Geico,Home,Renters,122
2024-11-16,Geico,Life,Term,153
2024-11-16,Geico,Life,Whole,271
2024-11-16,StateFarm,Auto,Comprehensive,124
2024-11-16,StateFarm,Auto,Liability,294
2024-11-16,StateFarm,Home,Property,141
2024-11-16,StateFarm,Home,Renters,181
2024-11-16,StateFarm,Life,Term,81
2024-11-16,StateFarm,Life,Whole,109
2024-11-16,Allstate,Auto,Comprehensive,168
2024-11-16,Allstate,Auto,Liability,292
2024-11-16,Allstate,Home,Property,220
2024-11-16,Allstate,Home,Renters,134
2024-11-16,Allstate,Life,Term,152
2024-11-16,Allstate,Life,Whole,265
2024-11-17,Geico,Auto,Comprehensive,132
2024-11-17,Geico,Auto,Liability,262
2024-11-17,Geico,Home,Property,273
2024-11-17,Geico,Home,Renters,289
2024-11-17,Geico,Life,Term,54
2024-11-17,Geico,Life,Whole,197
2024-11-17,StateFarm,Auto,Comprehensive,245
2024-11-17,StateFarm,Auto,Liability,229
2024-11-17,StateFarm,Home,Property,222
2024-11-17,StateFarm,Home,Renters,175
2024-11-17,StateFarm,Life,Term,221
2024-11-17,StateFarm,Life,Whole,57
2024-11-17,Allstate,Auto,Comprehensive,125
2024-11-17,Allstate,Auto,Liability,147
2024-11-17,Allstate,Home,Property,125
2024-11-17,Allstate,Home,Renters,266
2024-11-17,Allstate,Life,Term,213
2024-11-17,Allstate,Life,Whole,197
2024-11-18,Geico,Auto,Comprehensive,201
2024-11-18,Geico,Auto,Liability,242
2024-11-18,Geico,Home,Property,250
2024-11-18,Geico,Home,Renters,62
2024-11-18,Geico,Life,Term,166
2024-11-18,Geico,Life,Whole,220
2024-11-18,StateFarm,Auto,Comprehensive,121
2024-11-18,StateFarm,Auto,Liability,136
2024-11-18,StateFarm,Home,Property,123
2024-11-18,StateFarm,Home,Renters,142
2024-11-18,StateFarm,Life,Term,196
2024-11-18,StateFarm,Life,Whole,250
2024-11-18,Allstate,Auto,Comprehensive,123
2024-11-18,Allstate,Auto,Liability,138
2024-11-18,Allstate,Home,Property,297
2024-11-18,Allstate,Home,Renters,200
2024-11-18,Allstate,Life,Term,192
2024-11-18,Allstate,Life,Whole,58
2024-11-19,Geico,Auto,Comprehensive,205
2024-11-19,Geico,Auto,Liability,282
2024-11-19,Geico,Home,Property,245
2024-11-19,Geico,Home,Renters,279
2024-11-19,Geico,Life,Term,63
2024-11-19,Geico,Life,Whole,189
2024-11-19,StateFarm,Auto,Comprehensive,256
2024-11-19,StateFarm,Auto,Liability,294
2024-11-19,StateFarm,Home,Property,170
2024-11-19,StateFarm,Home,Renters,256
2024-11-19,StateFarm,Life,Term,185
2024-11-19,StateFarm,Life,Whole,235
2024-11-19,Allstate,Auto,Comprehensive,297
2024-11-19,Allstate,Auto,Liability,237
2024-11-19,Allstate,Home,Property,67
2024-11-19,Allstate,Home,Renters,135
2024-11-19,Allstate,Life,Term,232
2024-11-19,Allstate,Life,Whole,52
2024-11-20,Geico,Auto,Comprehensive,232
2024-11-20,Geico,Auto,Liability,169
2024-11-20,Geico,Home,Property,288
2024-11-20,Geico,Home,Renters,274
2024-11-20,Geico,Life,Term,132
2024-11-20,Geico,Life,Whole,143
2024-11-20,StateFarm,Auto,Comprehensive,240
2024-11-20,StateFarm,Auto,Liability,256
2024-11-20,StateFarm,Home,Property,64
2024-11-20,StateFarm,Home,Renters,223
2024-11-20,StateFarm,Life,Term,284
2024-11-20,StateFarm,Life,Whole,123
2024-11-20,Allstate,Auto,Comprehensive,285
2024-11-20,Allstate,Auto,Liability,87
2024-11-20,Allstate,Home,Property,198
2024-11-20,Allstate,Home,Renters,100
2024-11-20,Allstate,Life,Term,80
2024-11-20,Allstate,Life,Whole,256
2024-11-21,Geico,Auto,Comprehensive,204
2024-11-21,Geico,Auto,Liability,156
2024-11-21,Geico,Home,Property,142
2024-11-21,Geico,Home,Renters,152
2024-11-21,Geico,Life,Term,185
2024-11-21,Geico,Life,Whole,156
2024-11-21,StateFarm,Auto,Comprehensive,127
2024-11-21,StateFarm,Auto,Liability,186
2024-11-21,StateFarm,Home,Property,106
2024-11-21,StateFarm,Home,Renters,247
2024-11-21,StateFarm,Life,Term,63
2024-11-21,StateFarm,Life,Whole,232
2024-11-21,Allstate,Auto,Comprehensive,168
2024-11-21,Allstate,Auto,Liability,221
2024-11-21,Allstate,Home,Property,118
2024-11-21,Allstate,Home,Renters,130
2024-11-21,Allstate,Life,Term,194
2024-11-21,Allstate,Life,Whole,254
2024-11-22,Geico,Auto,Comprehensive,285
2024-11-22,Geico,Auto,Liability,139
2024-11-22,Geico,Home,Property,185
2024-11-22,Geico,Home,Renters,288
2024-11-22,Geico,Life,Term,212
2024-11-22,Geico,Life,Whole,78
2024-11-22,StateFarm,Auto,Comprehensive,115
2024-11-22,StateFarm,Auto,Liability,149
2024-11-22,StateFarm,Home,Property,71
2024-11-22,StateFarm,Home,Renters,197
2024-11-22,StateFarm,Life,Term,142
2024-11-22,StateFarm,Life,Whole,139
2024-11-22,Allstate,Auto,Comprehensive,232
2024-11-22,Allstate,Auto,Liability,83
2024-11-22,Allstate,Home,Property,79
2024-11-22,Allstate,Home,Renters,160
2024-11-22,Allstate,Life,Term,283
2024-11-22,Allstate,Life,Whole,188
2024-11-23,Geico,Auto,Comprehensive,209
2024-11-23,Geico,Auto,Liability,252
2024-11-23,Geico,Home,Property,120
2024-11-23,Geico,Home,Renters,255
2024-11-23,Geico,Life,Term,118
2024-11-23,Geico,Life,Whole,55
2024-11-23,StateFarm,Auto,Comprehensive,307
2024-11-23,StateFarm,Auto,Liability,281
2024-11-23,StateFarm,Home,Property,168
2024-11-23,StateFarm,Home,Renters,84
2024-11-23,StateFarm,Life,Term,119
2024-11-23,StateFarm,Life,Whole,141
2024-11-23,Allstate,Auto,Comprehensive,108
2024-11-23,Allstate,Auto,Liability,319
2024-11-23,Allstate,Home,Property,118
2024-11-23,Allstate,Home,Renters,199
2024-11-23,Allstate,Life,Term,117
2024-11-23,Allstate,Life,Whole,224
2024-11-24,Geico,Auto,Comprehensive,120
2024-11-24,Geico,Auto,Liability,311
2024-11-24,Geico,Home,Property,281
2024-11-24,Geico,Home,Renters,186
2024-11-24,Geico,Life,Term,113
2024-11-24,Geico,Life,Whole,296
2024-11-24,StateFarm,Auto,Comprehensive,148
2024-11-24,StateFarm,Auto,Liability,195
2024-11-24,StateFarm,Home,Property,260
2024-11-24,StateFarm,Home,Renters,119
2024-11-24,StateFarm,Life,Term,106
2024-11-24,StateFarm,Life,Whole,127
2024-11-24,Allstate,Auto,Comprehensive,307
2024-11-24,Allstate,Auto,Liability,312
2024-11-24,Allstate,Home,Property,183
2024-11-24,Allstate,Home,Renters,285
2024-11-24,Allstate,Life,Term,99
2024-11-24,Allstate,Life,Whole,112
2024-11-25,Geico,Auto,Comprehensive,121
2024-11-25,Geico,Auto,Liability,307
2024-11-25,Geico,Home,Property,130
2024-11-25,Geico,Home,Renters,228
2024-11-25,Geico,Life,Term,168
2024-11-25,Geico,Life,Whole,296
2024-11-25,StateFarm,Auto,Comprehensive,216
2024-11-25,StateFarm,Auto,Liability,283
2024-11-25,StateFarm,Home,Property,218
2024-11-25,StateFarm,Home,Renters,237
2024-11-25,StateFarm,Life,Term,200
2024-11-25,StateFarm,Life,Whole,107
2024-11-25,Allstate,Auto,Comprehensive,276
2024-11-25,Allstate,Auto,Liability,118
2024-11-25,Allstate,Home,Property,179
2024-11-25,Allstate,Home,Renters,238
2024-11-25,Allstate,Life,Term,76
2024-11-25,Allstate,Life,Whole,198
2024-11-26,Geico,Auto,Comprehensive,179
2024-11-26,Geico,Auto,Liability,246
2024-11-26,Geico,Home,Property,158
2024-11-26,Geico,Home,Renters,149
2024-11-26,Geico,Life,Term,292
2024-11-26,Geico,Life,Whole,95
2024-11-26,StateFarm,Auto,Comprehensive,191
2024-11-26,StateFarm,Auto,Liability,154
2024-11-26,StateFarm,Home,Property,91
2024-11-26,StateFarm,Home,Renters,125
2024-11-26,StateFarm,Life,Term,99
2024-11-26,StateFarm,Life,Whole,116
2024-11-26,Allstate,Auto,Comprehensive,229
2024-11-26,Allstate,Auto,Liability,200
2024-11-26,Allstate,Home,Property,192
2024-11-26,Allstate,Home,Renters,51
2024-11-26,Allstate,Life,Term,256
2024-11-26,Allstate,Life,Whole,147
2024-11-27,Geico,Auto,Comprehensive,253
2024-11-27,Geico,Auto,Liability,165
2024-11-27,Geico,Home,Property,214
2024-11-27,Geico,Home,Renters,240
2024-11-27,Geico,Life,Term,102
2024-11-27,Geico,Life,Whole,244
2024-11-27,StateFarm,Auto,Comprehensive,279
2024-11-27,StateFarm,Auto,Liability,102
2024-11-27,StateFarm,Home,Property,167
2024-11-27,StateFarm,Home,Renters,160
2024-11-27,StateFarm,Life,Term,244
2024-11-27,StateFarm,Life,Whole,127
2024-11-27,Allstate,Auto,Comprehensive,251
2024-11-27,Allstate,Auto,Liability,269
2024-11-27,Allstate,Home,Property,231
2024-11-27,Allstate,Home,Renters,285
2024-11-27,Allstate,Life,Term,271
2024-11-27,Allstate,Life,Whole,258
2024-11-28,Geico,Auto,Comprehensive,285
2024-11-28,Geico,Auto,Liability,291
2024-11-28,Geico,Home,Property,161
2024-11-28,Geico,Home,Renters,119
2024-11-28,Geico,Life,Term,176
2024-11-28,Geico,Life,Whole,177
2024-11-28,StateFarm,Auto,Comprehensive,146
2024-11-28,StateFarm,Auto,Liability,235
2024-11-28,StateFarm,Home,Property,52
2024-11-28,StateFarm,Home,Renters,65
2024-11-28,StateFarm,Life,Term,217
2024-11-28,StateFarm,Life,Whole,94
2024-11-28,Allstate,Auto,Comprehensive,118
2024-11-28,Allstate,Auto,Liability,281
2024-11-28,Allstate,Home,Property,152
2024-11-28,Allstate,Home,Renters,279
2024-11-28,Allstate,Life,Term,253
2024-11-28,Allstate,Life,Whole,270
2024-11-29,Geico,Auto,Comprehensive,301
2024-11-29,Geico,Auto,Liability,130
2024-11-29,Geico,Home,Property,160
2024-11-29,Geico,Home,Renters,59
2024-11-29,Geico,Life,Term,255
2024-11-29,Geico,Life,Whole,133
2024-11-29,StateFarm,Auto,Comprehensive,282
2024-11-29,StateFarm,Auto,Liability,304
2024-11-29,StateFarm,Home,Property,100
2024-11-29,StateFarm,Home,Renters,173
2024-11-29,StateFarm,Life,Term,112
2024-11-29,StateFarm,Life,Whole,217
2024-11-29,Allstate,Auto,Comprehensive,324
2024-11-29,Allstate,Auto,Liability,319
2024-11-29,Allstate,Home,Property,213
2024-11-29,Allstate,Home,Renters,215
2024-11-29,Allstate,Life,Term,108
2024-11-29,Allstate,Life,Whole,289
2024-11-30,Geico,Auto,Comprehensive,306
2024-11-30,Geico,Auto,Liability,285
2024-11-30,Geico,Home,Property,137
2024-11-30,Geico,Home,Renters,95
2024-11-30,Geico,Life,Term,143
2024-11-30,Geico,Life,Whole,108
2024-11-30,StateFarm,Auto,Comprehensive,224
2024-11-30,StateFarm,Auto,Liability,302
2024-11-30,StateFarm,Home,Property,50
2024-11-30,StateFarm,Home,Renters,176
2024-11-30,StateFarm,Life,Term,87
2024-11-30,StateFarm,Life,Whole,226
2024-11-30,Allstate,Auto,Comprehensive,327
2024-11-30,Allstate,Auto,Liability,311
2024-11-30,Allstate,Home,Property,231
2024-11-30,Allstate,Home,Renters,244
2024-11-30,Allstate,Life,Term,125
2024-11-30,Allstate,Life,Whole,82
2024-12-01,Geico,Auto,Comprehensive,199
2024-12-01,Geico,Auto,Liability,147
2024-12-01,Geico,Home,Property,207
2024-12-01,Geico,Home,Renters,71
2024-12-01,Geico,Life,Term,77
2024-12-01,Geico,Life,Whole,74
2024-12-01,StateFarm,Auto,Comprehensive,113
2024-12-01,StateFarm,Auto,Liability,214
2024-12-01,StateFarm,Home,Property,141
2024-12-01,StateFarm,Home,Renters,286
2024-12-01,StateFarm,Life,Term,233
2024-12-01,StateFarm,Life,Whole,54
2024-12-01,Allstate,Auto,Comprehensive,171
2024-12-01,Allstate,Auto,Liability,146
2024-12-01,Allstate,Home,Property,137
2024-12-01,Allstate,Home,Renters,118
2024-12-01,Allstate,Life,Term,192
2024-12-01,Allstate,Life,Whole,101
2024-12-02,Geico,Auto,Comprehensive,272
2024-12-02,Geico,Auto,Liability,232
2024-12-02,Geico,Home,Property,225
2024-12-02,Geico,Home,Renters,266
2024-12-02,Geico,Life,Term,258
2024-12-02,Geico,Life,Whole,271
2024-12-02,StateFarm,Auto,Comprehensive,146
2024-12-02,StateFarm,Auto,Liability,132
2024-12-02,StateFarm,Home,Property,111
2024-12-02,StateFarm,Home,Renters,125
2024-12-02,StateFarm,Life,Term,273
2024-12-02,StateFarm,Life,Whole,79
2024-12-02,Allstate,Auto,Comprehensive,210
2024-12-02,Allstate,Auto,Liability,154
2024-12-02,Allstate,Home,Property,259
2024-12-02,Allstate,Home,Renters,291
2024-12-02,Allstate,Life,Term,133
2024-12-02,Allstate,Life,Whole,266
2024-12-03,Geico,Auto,Comprehensive,341
2024-12-03,Geico,Auto,Liability,242
2024-12-03,Geico,Home,Property,60
2024-12-03,Geico,Home,Renters,280
2024-12-03,Geico,Life,Term,188
2024-12-03,Geico,Life,Whole,69
2024-12-03,StateFarm,Auto,Comprehensive,332
2024-12-03,StateFarm,Auto,Liability,190
2024-12-03,StateFarm,Home,Property,68
2024-12-03,StateFarm,Home,Renters,66
2024-12-03,StateFarm,Life,Term,254
2024-12-03,StateFarm,Life,Whole,208
2024-12-03,Allstate,Auto,Comprehensive,307
2024-12-03,Allstate,Auto,Liability,166
2024-12-03,Allstate,Home,Property,124
2024-12-03,Allstate,Home,Renters,125
2024-12-03,Allstate,Life,Term,232
2024-12-03,Allstate,Life,Whole,115
2024-12-04,Geico,Auto,Comprehensive,184
2024-12-04,Geico,Auto,Liability,138
2024-12-04,Geico,Home,Property,58
2024-12-04,Geico,Home,Renters,120
2024-12-04,Geico,Life,Term,135
2024-12-04,Geico,Life,Whole,204
2024-12-04,StateFarm,Auto,Comprehensive,187
2024-12-04,StateFarm,Auto,Liability,240
2024-12-04,StateFarm,Home,Property,128
2024-12-04,StateFarm,Home,Renters,154
2024-12-04,StateFarm,Life,Term,85
2024-12-04,StateFarm,Life,Whole,124
2024-12-04,Allstate,Auto,Comprehensive,344
2024-12-04,Allstate,Auto,Liability,83
2024-12-04,Allstate,Home,Property,106
2024-12-04,Allstate,Home,Renters,289
2024-12-04,Allstate,Life,Term,209
2024-12-04,Allstate,Life,Whole,89
2024-12-05,Geico,Auto,Comprehensive,137
2024-12-05,Geico,Auto,Liability,334
2024-12-05,Geico,Home,Property,136
2024-12-05,Geico,Home,Renters,70
2024-12-05,Geico,Life,Term,199
2024-12-05,Geico,Life,Whole,60
2024-12-05,StateFarm,Auto,Comprehensive,154
2024-12-05,StateFarm,Auto,Liability,198
2024-12-05,StateFarm,Home,Property,214
2024-12-05,StateFarm,Home,Renters,82
2024-12-05,StateFarm,Life,Term,149
2024-12-05,StateFarm,Life,Whole,143
2024-12-05,Allstate,Auto,Comprehensive,341
2024-12-05,Allstate,Auto,Liability,205
2024-12-05,Allstate,Home,Property,87
2024-12-05,Allstate,Home,Renters,141
2024-12-05,Allstate,Life,Term,81
2024-12-05,Allstate,Life,Whole,189
2024-12-06,Geico,Auto,Comprehensive,151
2024-12-06,Geico,Auto,Liability,243
2024-12-06,Geico,Home,Property,81
2024-12-06,Geico,Home,Renters,61
2024-12-06,Geico,Life,Term,135
2024-12-06,Geico,Life,Whole,54
2024-12-06,StateFarm,Auto,Comprehensive,100
2024-12-06,StateFarm,Auto,Liability,234
2024-12-06,StateFarm,Home,Property,184
2024-12-06,StateFarm,Home,Renters,184
2024-12-06,StateFarm,Life,Term,224
2024-12-06,StateFarm,Life,Whole,75
2024-12-06,Allstate,Auto,Comprehensive,261
2024-12-06,Allstate,Auto,Liability,303
2024-12-06,Allstate,Home,Property,140
2024-12-06,Allstate,Home,Renters,197
2024-12-06,Allstate,Life,Term,249
2024-12-06,Allstate,Life,Whole,214
2024-12-07,Geico,Auto,Comprehensive,182
2024-12-07,Geico,Auto,Liability,219
2024-12-07,Geico,Home,Property,198
2024-12-07,Geico,Home,Renters,113
2024-12-07,Geico,Life,Term,226
2024-12-07,Geico,Life,Whole,133
2024-12-07,StateFarm,Auto,Comprehensive,366
2024-12-07,StateFarm,Auto,Liability,322
2024-12-07,StateFarm,Home,Property,71
2024-12-07,StateFarm,Home,Renters,210
2024-12-07,StateFarm,Life,Term,294
2024-12-07,StateFarm,Life,Whole,82
2024-12-07,Allstate,Auto,Comprehensive,110
2024-12-07,Allstate,Auto,Liability,217
2024-12-07,Allstate,Home,Property,225
2024-12-07,Allstate,Home,Renters,103
2024-12-07,Allstate,Life,Term,179
2024-12-07,Allstate,Life,Whole,99
2024-12-08,Geico,Auto,Comprehensive,227
2024-12-08,Geico,Auto,Liability,107
2024-12-08,Geico,Home,Property,153
2024-12-08,Geico,Home,Renters,122
2024-12-08,Geico,Life,Term,213
2024-12-08,Geico,Life,Whole,201
2024-12-08,StateFarm,Auto,Comprehensive,297
2024-12-08,StateFarm,Auto,Liability,204
2024-12-08,StateFarm,Home,Property,240
2024-12-08,StateFarm,Home,Renters,225
2024-12-08,StateFarm,Life,Term,93
2024-12-08,StateFarm,Life,Whole,271
2024-12-08,Allstate,Auto,Comprehensive,318
2024-12-08,Allstate,Auto,Liability,187
2024-12-08,Allstate,Home,Property,152
2024-12-08,Allstate,Home,Renters,149
2024-12-08,Allstate,Life,Term,97
2024-12-08,Allstate,Life,Whole,185
2024-12-09,Geico,Auto,Comprehensive,168
2024-12-09,Geico,Auto,Liability,186
2024-12-09,Geico,Home,Property,219
2024-12-09,Geico,Home,Renters,168
2024-12-09,Geico,Life,Term,290
2024-12-09,Geico,Life,Whole,187
2024-12-09,StateFarm,Auto,Comprehensive,291
2024-12-09,StateFarm,Auto,Liability,166
2024-12-09,StateFarm,Home,Property,238
2024-12-09,StateFarm,Home,Renters,173
2024-12-09,StateFarm,Life,Term,99
2024-12-09,StateFarm,Life,Whole,184
2024-12-09,Allstate,Auto,Comprehensive,242
2024-12-09,Allstate,Auto,Liability,205
2024-12-09,Allstate,Home,Property,216
2024-12-09,Allstate,Home,Renters,82
2024-12-09,Allstate,Life,Term,137
2024-12-09,Allstate,Life,Whole,216
2024-12-10,Geico,Auto,Comprehensive,102
2024-12-10,Geico,Auto,Liability,302
2024-12-10,Geico,Home,Property,116
2024-12-10,Geico,Home,Renters,219
2024-12-10,Geico,Life,Term,280
2024-12-10,Geico,Life,Whole,143
2024-12-10,StateFarm,Auto,Comprehensive,189
2024-12-10,StateFarm,Auto,Liability,279
2024-12-10,StateFarm,Home,Property,82
2024-12-10,StateFarm,Home,Renters,297
2024-12-10,StateFarm,Life,Term,217
2024-12-10,StateFarm,Life,Whole,75
2024-12-10,Allstate,Auto,Comprehensive,237
2024-12-10,Allstate,Auto,Liability,292
2024-12-10,Allstate,Home,Property,55
2024-12-10,Allstate,Home,Renters,284
2024-12-10,Allstate,Life,Term,260
2024-12-10,Allstate,Life,Whole,109
2024-12-11,Geico,Auto,Comprehensive,245
2024-12-11,Geico,Auto,Liability,154
2024-12-11,Geico,Home,Property,155
2024-12-11,Geico,Home,Renters,59
2024-12-11,Geico,Life,Term,201
2024-12-11,Geico,Life,Whole,112
2024-12-11,StateFarm,Auto,Comprehensive,151
2024-12-11,StateFarm,Auto,Liability,371
2024-12-11,StateFarm,Home,Property,69
2024-12-11,StateFarm,Home,Renters,212
2024-12-11,StateFarm,Life,Term,172
2024-12-11,StateFarm,Life,Whole,295
2024-12-11,Allstate,Auto,Comprehensive,166
2024-12-11,Allstate,Auto,Liability,119
2024-12-11,Allstate,Home,Property,260
2024-12-11,Allstate,Home,Renters,206
2024-12-11,Allstate,Life,Term,205
2024-12-11,Allstate,Life,Whole,105
2024-12-12,Geico,Auto,Comprehensive,199
2024-12-12,Geico,Auto,Liability,223
2024-12-12,Geico,Home,Property,201
2024-12-12,Geico,Home,Renters,83
2024-12-12,Geico,Life,Term,197
2024-12-12,Geico,Life,Whole,119
2024-12-12,StateFarm,Auto,Comprehensive,159
2024-12-12,StateFarm,Auto,Liability,326
