transaction_id,customer_id,policy_type,start_date,end_date,premium_amount,status,claim_history
TXN-e7483b1d,C360-100455,Motor Insurance,2024-07-01,2025-07-01,1417,Expired,1
TXN-8b9d6ab2,C360-100455,Motor Insurance,2025-07-01,2026-07-01,1452,Active,0
TXN-650be4be,C360-100455,Accidental Insurance,2021-07-02,2022-07-02,883,Expired,0
TXN-543434e4,C360-100455,Accidental Insurance,2022-07-02,2023-07-02,903,Expired,0
TXN-6c787155,C360-100455,Accidental Insurance,2023-07-02,2024-07-01,981,Expired,1
TXN-71b1a21f,C360-100455,Accidental Insurance,2024-07-01,2025-07-01,949,Expired,0
TXN-8211ad09,C360-100455,Accidental Insurance,2025-07-01,2026-07-01,1043,Active,1
TXN-3068dc69,C360-100456,Health Insurance,2021-07-02,2022-07-02,1089,Expired,0
TXN-a3fe36c4,C360-100456,Health Insurance,2022-07-02,2023-07-02,1135,Expired,0
TXN-16036a7b,C360-100456,Health Insurance,2023-07-02,2024-07-01,1181,Expired,1
TXN-85be647c,C360-100456,Health Insurance,2024-07-01,2025-07-01,1203,Expired,0
TXN-5d8d4c4b,C360-100456,Health Insurance,2025-07-01,2026-07-01,1137,Active,0
TXN-1dd83193,C360-100456,Life Insurance,2021-07-02,2022-07-02,382,Expired,1
TXN-d58cefcd,C360-100456,Life Insurance,2022-07-02,2023-07-02,410,Expired,0
TXN-61de764a,C360-100456,Life Insurance,2023-07-02,2024-07-01,432,Expired,0
TXN-002c0aec,C360-100456,Life Insurance,2024-07-01,2025-07-01,466,Expired,0
TXN-44367543,C360-100456,Life Insurance,2025-07-01,2026-07-01,530,Active,0
TXN-5c84c14a,C360-100456,Motor Insurance,2021-07-02,2022-07-02,461,Expired,0
TXN-576a771b,C360-100456,Motor Insurance,2022-07-02,2023-07-02,495,Expired,0
TXN-014b82ad,C360-100456,Motor Insurance,2023-07-02,2024-07-01,541,Expired,0
TXN-b975dee3,C360-100456,Motor Insurance,2024-07-01,2025-07-01,575,Expired,0
TXN-6bfc3a36,C360-100456,Motor Insurance,2025-07-01,2026-07-01,621,Active,0
TXN-ab8e3a2e,C360-100456,Accidental Insurance,2021-07-02,2022-07-02,1117,Expired,0
TXN-4f0d7e8f,C360-100456,Accidental Insurance,2022-07-02,2023-07-02,1159,Expired,2
TXN-c22819dd,C360-100456,Accidental Insurance,2023-07-02,2024-07-01,1143,Expired,0
TXN-b5fc8af4,C360-100456,Accidental Insurance,2024-07-01,2025-07-01,1264,Expired,1
TXN-021e5144,C360-100456,Accidental Insurance,2025-07-01,2026-07-01,1301,Active,1
TXN-561d7479,C360-100458,Health Insurance,2021-07-02,2022-07-02,832,Expired,0
TXN-38944190,C360-100458,Health Insurance,2022-07-02,2023-07-02,856,Expired,0
TXN-eb642d04,C360-100458,Health Insurance,2023-07-02,2024-07-01,866,Expired,0
TXN-442d2496,C360-100458,Health Insurance,2024-07-01,2025-07-01,886,Expired,0
TXN-8940465f,C360-100458,Health Insurance,2025-07-01,2026-07-01,1020,Active,0
TXN-6dd40bc6,C360-100458,Life Insurance,2021-07-02,2022-07-02,1415,Expired,0
TXN-f7ca0637,C360-100458,Life Insurance,2022-07-02,2023-07-02,1457,Expired,0
TXN-ed81005b,C360-100458,Life Insurance,2023-07-02,2024-07-01,1489,Expired,0
TXN-d27dad21,C360-100458,Life Insurance,2024-07-01,2025-07-01,1562,Expired,0
TXN-c7d5c48d,C360-100458,Life Insurance,2025-07-01,2026-07-01,1455,Active,0
TXN-5442ef6e,C360-100458,Motor Insurance,2021-07-02,2022-07-02,1304,Expired,1
TXN-92a2b818,C360-100458,Motor Insurance,2022-07-02,2023-07-02,1317,Expired,0
TXN-c1db78ae,C360-100458,Motor Insurance,2023-07-02,2024-07-01,1352,Expired,0
TXN-a5a8967f,C360-100458,Motor Insurance,2024-07-01,2025-07-01,1409,Expired,0
TXN-c738c680,C360-100458,Motor Insurance,2025-07-01,2026-07-01,1432,Active,0
TXN-e3a5cb92,C360-100458,Accidental Insurance,2021-07-02,2022-07-02,1274,Expired,0
TXN-e873f04e,C360-100458,Accidental Insurance,2022-07-02,2023-07-02,1296,Expired,0
TXN-c3170f61,C360-100458,Accidental Insurance,2023-07-02,2024-07-01,1344,Expired,0
TXN-98b4e166,C360-100458,Accidental Insurance,2024-07-01,2025-07-01,1349,Expired,0
TXN-08c45f0a,C360-100458,Accidental Insurance,2025-07-01,2026-07-01,1442,Active,1
TXN-05da1c9a,C360-100459,Accidental Insurance,2021-07-02,2022-07-02,1418,Expired,0
TXN-2c2b4232,C360-100459,Accidental Insurance,2022-07-02,2023-07-02,1449,Expired,0
TXN-452137b1,C360-100459,Accidental Insurance,2023-07-02,2024-07-01,1450,Expired,0
TXN-b2c02bb7,C360-100459,Accidental Insurance,2024-07-01,2025-07-01,1502,Expired,1
TXN-194f2d11,C360-100459,Accidental Insurance,2025-07-01,2026-07-01,1578,Active,0
TXN-387d2773,C360-100459,Life Insurance,2021-07-02,2022-07-02,1397,Expired,1
TXN-677ba931,C360-100459,Life Insurance,2022-07-02,2023-07-02,1427,Expired,0
TXN-1d3a9654,C360-100459,Life Insurance,2023-07-02,2024-07-01,1429,Expired,1
TXN-5c22ed90,C360-100459,Life Insurance,2024-07-01,2025-07-01,1445,Expired,0
TXN-416d6d31,C360-100459,Life Insurance,2025-07-01,2026-07-01,1445,Active,0
TXN-e4d1e118,C360-100460,Accidental Insurance,2021-07-02,2022-07-02,347,Expired,0
TXN-c2af4f61,C360-100460,Accidental Insurance,2022-07-02,2023-07-02,364,Expired,1
TXN-842b1de2,C360-100460,Accidental Insurance,2023-07-02,2024-07-01,417,Expired,0
TXN-cdf91358,C360-100460,Accidental Insurance,2024-07-01,2025-07-01,419,Expired,0
TXN-3645c8c7,C360-100460,Accidental Insurance,2025-07-01,2026-07-01,535,Active,0
TXN-ae99afe3,C360-100460,Life Insurance,2021-07-02,2022-07-02,735,Expired,0
TXN-128f81e8,C360-100460,Life Insurance,2022-07-02,2023-07-02,769,Expired,0
TXN-23c54ccf,C360-100460,Life Insurance,2023-07-02,2024-07-01,819,Expired,0
TXN-0f68ec6d,C360-100460,Life Insurance,2024-07-01,2025-07-01,792,Expired,0
TXN-05192302,C360-100460,Life Insurance,2025-07-01,2026-07-01,803,Active,1
TXN-c3fac19a,C360-100461,Motor Insurance,2021-07-02,2022-07-02,1157,Expired,0
TXN-ecd804a0,C360-100461,Motor Insurance,2022-07-02,2023-07-02,1200,Expired,0
TXN-d85510e5,C360-100461,Motor Insurance,2023-07-02,2024-07-01,1213,Expired,0
TXN-0086e9a7,C360-100462,Life Insurance,2021-07-02,2022-07-02,1026,Expired,0
TXN-fa3b80a8,C360-100462,Life Insurance,2022-07-02,2023-07-02,1041,Expired,1
TXN-cc18cf75,C360-100462,Life Insurance,2023-07-02,2024-07-01,1100,Expired,0
TXN-944eca0e,C360-100462,Life Insurance,2024-07-01,2025-07-01,1176,Expired,0
TXN-7e0681d9,C360-100462,Life Insurance,2025-07-01,2026-07-01,1142,Active,0
TXN-6c768216,C360-100463,Life Insurance,2021-07-02,2022-07-02,1323,Expired,0
TXN-0984b0ce,C360-100463,Life Insurance,2022-07-02,2023-07-02,1349,Expired,0
TXN-e83ef67d,C360-100463,Life Insurance,2023-07-02,2024-07-01,1421,Expired,1
TXN-fef6e7b1,C360-100463,Life Insurance,2024-07-01,2025-07-01,1383,Expired,0
TXN-bede7d5a,C360-100463,Life Insurance,2025-07-01,2026-07-01,1467,Active,0
TXN-ac9681b3,C360-100463,Accidental Insurance,2021-07-02,2022-07-02,1435,Expired,0
TXN-c9100a27,C360-100463,Accidental Insurance,2022-07-02,2023-07-02,1466,Expired,1
TXN-73e3c61f,C360-100463,Accidental Insurance,2023-07-02,2024-07-01,1527,Expired,0
TXN-65edbb9b,C360-100463,Accidental Insurance,2024-07-01,2025-07-01,1558,Expired,2
TXN-b6d7d88b,C360-100463,Accidental Insurance,2025-07-01,2026-07-01,1499,Active,0
TXN-62e143a8,C360-100464,Accidental Insurance,2021-07-02,2022-07-02,1384,Expired,1
TXN-4b299cb9,C360-100464,Accidental Insurance,2022-07-02,2023-07-02,1420,Expired,0
TXN-ff21bdbe,C360-100464,Accidental Insurance,2023-07-02,2024-07-01,1484,Expired,0
TXN-579d2279,C360-100464,Accidental Insurance,2024-07-01,2025-07-01,1531,Expired,0
TXN-da321ae3,C360-100464,Accidental Insurance,2025-07-01,2026-07-01,1556,Active,0
TXN-bb3b8eda,C360-100465,Health Insurance,2021-07-02,2022-07-02,1252,Expired,0
TXN-fe9a5095,C360-100465,Health Insurance,2022-07-02,2023-07-02,1286,Expired,1
TXN-072a3a5f,C360-100465,Health Insurance,2023-07-02,2024-07-01,1340,Expired,0
TXN-e5e5488e,C360-100465,Health Insurance,2024-07-01,2025-07-01,1390,Expired,0
TXN-87379a33,C360-100465,Health Insurance,2025-07-01,2026-07-01,1408,Active,0
TXN-09359673,C360-100465,Life Insurance,2021-07-02,2022-07-02,1051,Expired,0
TXN-a03fe480,C360-100465,Life Insurance,2022-07-02,2023-07-02,1083,Expired,0
TXN-ab956aea,C360-100465,Life Insurance,2023-07-02,2024-07-01,1073,Expired,2
TXN-a4110137,C360-100465,Life Insurance,2024-07-01,2025-07-01,1165,Expired,0
TXN-60fcc0d9,C360-100465,Life Insurance,2025-07-01,2026-07-01,1095,Active,1
TXN-813eb4d6,C360-100465,Motor Insurance,2021-07-02,2022-07-02,1232,Expired,0
TXN-1ade687e,C360-100465,Motor Insurance,2022-07-02,2023-07-02,1273,Expired,2
TXN-48477756,C360-100465,Motor Insurance,2023-07-02,2024-07-01,1304,Expired,0
TXN-29c33510,C360-100465,Motor Insurance,2024-07-01,2025-07-01,1331,Expired,0
TXN-7bd2e330,C360-100465,Motor Insurance,2025-07-01,2026-07-01,1376,Active,0
TXN-cb651c1f,C360-100465,Accidental Insurance,2021-07-02,2022-07-02,530,Expired,0
TXN-cc95eded,C360-100465,Accidental Insurance,2022-07-02,2023-07-02,554,Expired,0
TXN-0b565c46,C360-100465,Accidental Insurance,2023-07-02,2024-07-01,610,Expired,0
TXN-fd7f259e,C360-100465,Accidental Insurance,2024-07-01,2025-07-01,623,Expired,0
TXN-d1928dcb,C360-100465,Accidental Insurance,2025-07-01,2026-07-01,642,Active,1
TXN-5b6acd4a,C360-100466,Health Insurance,2021-07-02,2022-07-02,535,Expired,0
TXN-a2a2e8d0,C360-100466,Health Insurance,2022-07-02,2023-07-02,555,Expired,0
TXN-bb29a00b,C360-100466,Health Insurance,2023-07-02,2024-07-01,563,Expired,0
TXN-7be67084,C360-100466,Health Insurance,2024-07-01,2025-07-01,592,Expired,0
TXN-5ba593c6,C360-100466,Health Insurance,2025-07-01,2026-07-01,731,Active,0
TXN-5927fcae,C360-100466,Life Insurance,2021-07-02,2022-07-02,317,Expired,0
TXN-ee68dd6a,C360-100466,Life Insurance,2022-07-02,2023-07-02,343,Expired,0
TXN-c2b8738e,C360-100466,Life Insurance,2023-07-02,2024-07-01,377,Expired,0
TXN-a51e6212,C360-100466,Life Insurance,2024-07-01,2025-07-01,398,Expired,0
TXN-4544d080,C360-100466,Life Insurance,2025-07-01,2026-07-01,357,Active,0
TXN-4168a245,C360-100466,Motor Insurance,2021-07-02,2022-07-02,530,Expired,2
TXN-7cb0b622,C360-100466,Motor Insurance,2022-07-02,2023-07-02,553,Expired,0
TXN-d9393fe9,C360-100466,Motor Insurance,2023-07-02,2024-07-01,612,Expired,0
TXN-8ebccbb6,C360-100466,Motor Insurance,2024-07-01,2025-07-01,623,Expired,0
TXN-07ea6da2,C360-100466,Motor Insurance,2025-07-01,2026-07-01,702,Active,0
TXN-444b995a,C360-100466,Accidental Insurance,2021-07-02,2022-07-02,693,Expired,1
TXN-f22d0ac0,C360-100466,Accidental Insurance,2022-07-02,2023-07-02,718,Expired,0
TXN-521496ae,C360-100466,Accidental Insurance,2023-07-02,2024-07-01,779,Expired,0
TXN-564bafb8,C360-100466,Accidental Insurance,2024-07-01,2025-07-01,813,Expired,0
TXN-285d7aed,C360-100466,Accidental Insurance,2025-07-01,2026-07-01,749,Active,0
TXN-76a2ba8d,C360-100467,Health Insurance,2021-07-02,2022-07-02,1430,Expired,1
TXN-0220067a,C360-100467,Health Insurance,2022-07-02,2023-07-02,1452,Expired,0
TXN-eac5d311,C360-100467,Health Insurance,2023-07-02,2024-07-01,1506,Expired,1
TXN-43bc9e8e,C360-100467,Health Insurance,2024-07-01,2025-07-01,1562,Expired,0
TXN-1105c8fa,C360-100467,Health Insurance,2025-07-01,2026-07-01,1482,Active,0
TXN-1a56d5f7,C360-100467,Life Insurance,2021-07-02,2022-07-02,305,Expired,0
TXN-e396142f,C360-100467,Life Insurance,2022-07-02,2023-07-02,339,Expired,2
TXN-c523d299,C360-100467,Life Insurance,2023-07-02,2024-07-01,353,Expired,0
TXN-04b6a8c3,C360-100467,Life Insurance,2024-07-01,2025-07-01,434,Expired,0
TXN-25f09b0a,C360-100467,Life Insurance,2025-07-01,2026-07-01,501,Cancelled,0
TXN-efbd7d35,C360-100467,Motor Insurance,2021-07-02,2022-07-02,1171,Expired,1
TXN-4806b800,C360-100467,Motor Insurance,2022-07-02,2023-07-02,1192,Expired,1
TXN-fd5cbafa,C360-100467,Motor Insurance,2023-07-02,2024-07-01,1263,Expired,0
TXN-4e9b7f75,C360-100467,Motor Insurance,2024-07-01,2025-07-01,1243,Expired,0
TXN-c225ea13,C360-100467,Motor Insurance,2025-07-01,2026-07-01,1295,Cancelled,0
TXN-65c64f9b,C360-100467,Accidental Insurance,2021-07-02,2022-07-02,392,Expired,0
TXN-743847db,C360-100467,Accidental Insurance,2022-07-02,2023-07-02,408,Expired,0
TXN-4b8c70c8,C360-100468,Accidental Insurance,2021-07-02,2022-07-02,1441,Expired,0
TXN-3fcb3d57,C360-100468,Accidental Insurance,2022-07-02,2023-07-02,1479,Expired,0
TXN-2acdf59d,C360-100468,Accidental Insurance,2023-07-02,2024-07-01,1521,Expired,0
TXN-ee691c1b,C360-100468,Accidental Insurance,2024-07-01,2025-07-01,1579,Expired,0
TXN-89f700dc,C360-100468,Accidental Insurance,2025-07-01,2026-07-01,1589,Active,1
TXN-f0bf51be,C360-100469,Accidental Insurance,2021-07-02,2022-07-02,971,Expired,0
TXN-b1b16328,C360-100469,Accidental Insurance,2022-07-02,2023-07-02,1009,Expired,0
TXN-0ff15716,C360-100469,Accidental Insurance,2023-07-02,2024-07-01,1029,Expired,0
TXN-3e1ae7ff,C360-100469,Accidental Insurance,2024-07-01,2025-07-01,1070,Expired,0
TXN-c9712e92,C360-100469,Accidental Insurance,2025-07-01,2026-07-01,1079,Active,0
TXN-6a2c00e9,C360-100469,Health Insurance,2021-07-02,2022-07-02,400,Expired,0
TXN-c4a164c5,C360-100469,Health Insurance,2022-07-02,2023-07-02,411,Expired,1
TXN-be6919c5,C360-100469,Health Insurance,2023-07-02,2024-07-01,500,Expired,0
TXN-60a7cca6,C360-100469,Health Insurance,2024-07-01,2025-07-01,520,Expired,0
TXN-cb3b0570,C360-100469,Health Insurance,2025-07-01,2026-07-01,480,Active,1
TXN-d4af91fa,C360-100470,Health Insurance,2021-07-02,2022-07-02,324,Expired,0
TXN-2afb0044,C360-100470,Health Insurance,2022-07-02,2023-07-02,369,Expired,2
TXN-7a7be580,C360-100470,Health Insurance,2023-07-02,2024-07-01,424,Expired,1
TXN-e5853a9e,C360-100470,Health Insurance,2024-07-01,2025-07-01,402,Expired,1
TXN-3394157f,C360-100470,Health Insurance,2025-07-01,2026-07-01,412,Active,0
TXN-043faed5,C360-100470,Life Insurance,2021-07-02,2022-07-02,661,Expired,0
TXN-4757ff79,C360-100470,Life Insurance,2022-07-02,2023-07-02,707,Expired,0
TXN-a4e2e742,C360-100470,Life Insurance,2023-07-02,2024-07-01,741,Expired,0
TXN-bbee669b,C360-100470,Life Insurance,2024-07-01,2025-07-01,769,Expired,0
TXN-cfef10af,C360-100470,Life Insurance,2025-07-01,2026-07-01,789,Active,0
TXN-7c22080d,C360-100470,Motor Insurance,2021-07-02,2022-07-02,1082,Expired,1
TXN-eec8ce07,C360-100470,Motor Insurance,2022-07-02,2023-07-02,1118,Expired,0
TXN-75330404,C360-100470,Motor Insurance,2023-07-02,2024-07-01,1164,Expired,0
TXN-ef0ae5ee,C360-100470,Motor Insurance,2024-07-01,2025-07-01,1178,Expired,0
TXN-f829c451,C360-100470,Motor Insurance,2025-07-01,2026-07-01,1154,Active,1
TXN-8ac6cb3b,C360-100470,Accidental Insurance,2021-07-02,2022-07-02,786,Expired,0
TXN-060d5471,C360-100470,Accidental Insurance,2022-07-02,2023-07-02,806,Expired,0
TXN-0eaa3e7d,C360-100470,Accidental Insurance,2023-07-02,2024-07-01,812,Expired,0
TXN-cd1093fb,C360-100470,Accidental Insurance,2024-07-01,2025-07-01,888,Expired,0
TXN-07ce5211,C360-100470,Accidental Insurance,2025-07-01,2026-07-01,930,Active,0
TXN-8c1b2b9e,C360-100471,Health Insurance,2021-07-02,2022-07-02,480,Expired,0
TXN-9844c673,C360-100471,Health Insurance,2022-07-02,2023-07-02,490,Expired,2
TXN-9a4b3c74,C360-100471,Health Insurance,2023-07-02,2024-07-01,564,Expired,0
TXN-ce1aedc9,C360-100471,Health Insurance,2024-07-01,2025-07-01,552,Expired,0
TXN-669aceba,C360-100471,Health Insurance,2025-07-01,2026-07-01,648,Active,0
TXN-01a8e25d,C360-100471,Motor Insurance,2021-07-02,2022-07-02,502,Expired,0
TXN-7f276ccc,C360-100471,Motor Insurance,2022-07-02,2023-07-02,546,Expired,1
TXN-38cf85a8,C360-100471,Motor Insurance,2023-07-02,2024-07-01,558,Expired,0
TXN-d9700d56,C360-100471,Motor Insurance,2024-07-01,2025-07-01,601,Expired,1
TXN-376fd581,C360-100471,Motor Insurance,2025-07-01,2026-07-01,694,Active,0
TXN-dcaad6dc,C360-100472,Life Insurance,2021-07-02,2022-07-02,479,Expired,0
TXN-ae16ee6b,C360-100472,Life Insurance,2022-07-02,2023-07-02,492,Expired,0
TXN-ba11d24e,C360-100472,Life Insurance,2023-07-02,2024-07-01,549,Expired,0
TXN-17114f52,C360-100472,Life Insurance,2024-07-01,2025-07-01,629,Expired,0
TXN-3814116d,C360-100472,Life Insurance,2025-07-01,2026-07-01,595,Active,0
TXN-57d0e15a,C360-100472,Health Insurance,2021-07-02,2022-07-02,711,Expired,0
TXN-3cb77db5,C360-100473,Health Insurance,2021-07-02,2022-07-02,368,Expired,1
TXN-24d166bf,C360-100473,Health Insurance,2022-07-02,2023-07-02,411,Expired,0
TXN-b661dd8f,C360-100473,Health Insurance,2023-07-02,2024-07-01,446,Expired,0
TXN-6a25b4d2,C360-100473,Health Insurance,2024-07-01,2025-07-01,401,Expired,0
TXN-921ad389,C360-100473,Health Insurance,2025-07-01,2026-07-01,464,Active,0
TXN-c8e8c415,C360-100473,Life Insurance,2021-07-02,2022-07-02,1445,Expired,0
TXN-b8c7a8fa,C360-100473,Life Insurance,2022-07-02,2023-07-02,1469,Expired,0
TXN-4996c44b,C360-100473,Life Insurance,2023-07-02,2024-07-01,1467,Expired,0
TXN-5174d33c,C360-100473,Life Insurance,2024-07-01,2025-07-01,1508,Expired,1
TXN-7ee59441,C360-100473,Life Insurance,2025-07-01,2026-07-01,1645,Active,1
TXN-082be7b1,C360-100473,Motor Insurance,2021-07-02,2022-07-02,724,Expired,2
TXN-49a7e518,C360-100473,Motor Insurance,2022-07-02,2023-07-02,745,Expired,0
TXN-70d2363a,C360-100473,Motor Insurance,2023-07-02,2024-07-01,752,Expired,0
TXN-60227e74,C360-100473,Motor Insurance,2024-07-01,2025-07-01,775,Expired,0
TXN-1913c789,C360-100473,Motor Insurance,2025-07-01,2026-07-01,860,Active,0
TXN-ed30fd82,C360-100473,Accidental Insurance,2021-07-02,2022-07-02,387,Expired,0
TXN-1ee6da26,C360-100473,Accidental Insurance,2022-07-02,2023-07-02,418,Expired,1
TXN-ea67ffbc,C360-100473,Accidental Insurance,2023-07-02,2024-07-01,413,Expired,0
TXN-09a94412,C360-100473,Accidental Insurance,2024-07-01,2025-07-01,456,Expired,0
TXN-4ae93b45,C360-100473,Accidental Insurance,2025-07-01,2026-07-01,463,Active,0
TXN-e39d085e,C360-100474,Health Insurance,2021-07-02,2022-07-02,592,Expired,1
TXN-3e360f51,C360-100474,Health Insurance,2022-07-02,2023-07-02,617,Expired,1
TXN-90f2e850,C360-100474,Health Insurance,2023-07-02,2024-07-01,662,Expired,0
TXN-24ea603e,C360-100474,Health Insurance,2024-07-01,2025-07-01,721,Expired,0
TXN-de986b68,C360-100474,Health Insurance,2025-07-01,2026-07-01,684,Active,0
TXN-745195da,C360-100474,Life Insurance,2021-07-02,2022-07-02,671,Expired,0
TXN-c75b4a18,C360-100474,Life Insurance,2022-07-02,2023-07-02,716,Expired,0
TXN-cfa7050c,C360-100474,Life Insurance,2023-07-02,2024-07-01,731,Expired,0
TXN-4ebd7244,C360-100474,Life Insurance,2024-07-01,2025-07-01,770,Expired,0
TXN-12f36fbe,C360-100474,Life Insurance,2025-07-01,2026-07-01,819,Active,1
TXN-ed76b8ad,C360-100474,Motor Insurance,2021-07-02,2022-07-02,636,Expired,0
TXN-81c7e865,C360-100474,Motor Insurance,2022-07-02,2023-07-02,670,Expired,0
TXN-5460255d,C360-100474,Motor Insurance,2023-07-02,2024-07-01,704,Expired,0
TXN-99b90d47,C360-100474,Motor Insurance,2024-07-01,2025-07-01,726,Expired,0
TXN-6062b3f1,C360-100474,Motor Insurance,2025-07-01,2026-07-01,792,Active,2
TXN-6de4d612,C360-100474,Accidental Insurance,2021-07-02,2022-07-02,329,Expired,0
TXN-ed9aae0b,C360-100474,Accidental Insurance,2022-07-02,2023-07-02,341,Expired,0
TXN-da2fdd03,C360-100474,Accidental Insurance,2023-07-02,2024-07-01,417,Expired,0
TXN-cd753e66,C360-100474,Accidental Insurance,2024-07-01,2025-07-01,461,Expired,0
TXN-0169c1ef,C360-100474,Accidental Insurance,2025-07-01,2026-07-01,429,Active,0
TXN-93f7b3e5,C360-100475,Life Insurance,2021-07-02,2022-07-02,443,Expired,0
TXN-51018904,C360-100475,Life Insurance,2022-07-02,2023-07-02,482,Expired,1
TXN-ba6491e8,C360-100475,Life Insurance,2023-07-02,2024-07-01,505,Expired,0
TXN-80df6031,C360-100475,Life Insurance,2024-07-01,2025-07-01,479,Expired,0
TXN-0f57b2c8,C360-100475,Life Insurance,2025-07-01,2026-07-01,527,Active,0
TXN-b5c838b9,C360-100475,Accidental Insurance,2021-07-02,2022-07-02,755,Expired,0
TXN-981fff5f,C360-100475,Accidental Insurance,2022-07-02,2023-07-02,766,Expired,1
TXN-26e53f37,C360-100475,Accidental Insurance,2023-07-02,2024-07-01,839,Expired,0
TXN-a0f15806,C360-100475,Accidental Insurance,2024-07-01,2025-07-01,818,Expired,0
TXN-9788360b,C360-100475,Accidental Insurance,2025-07-01,2026-07-01,875,Active,0
TXN-f4364d29,C360-100476,Health Insurance,2021-07-02,2022-07-02,1315,Expired,0
TXN-78a95bd9,C360-100476,Health Insurance,2022-07-02,2023-07-02,1339,Expired,0
TXN-d7314f9d,C360-100479,Motor Insurance,2021-07-02,2022-07-02,1179,Expired,1
TXN-f4df7daa,C360-100479,Motor Insurance,2022-07-02,2023-07-02,1207,Expired,0
TXN-9e203ab8,C360-100479,Motor Insurance,2023-07-02,2024-07-01,1259,Expired,1
TXN-a2455878,C360-100479,Motor Insurance,2024-07-01,2025-07-01,1290,Expired,0
TXN-54b78c63,C360-100479,Motor Insurance,2025-07-01,2026-07-01,1323,Active,0
TXN-2d01d2ea,C360-100480,Accidental Insurance,2021-07-02,2022-07-02,695,Expired,0
TXN-78a0a305,C360-100480,Accidental Insurance,2022-07-02,2023-07-02,734,Expired,0
TXN-b7483799,C360-100481,Health Insurance,2021-07-02,2022-07-02,1477,Expired,0
TXN-36e011f5,C360-100481,Health Insurance,2022-07-02,2023-07-02,1488,Expired,0
TXN-645e4166,C360-100481,Health Insurance,2023-07-02,2024-07-01,1571,Expired,0
TXN-9016bcd0,C360-100481,Health Insurance,2024-07-01,2025-07-01,1627,Expired,0
TXN-01d16077,C360-100481,Health Insurance,2025-07-01,2026-07-01,1673,Cancelled,1
TXN-1eb7c280,C360-100482,Motor Insurance,2021-07-02,2022-07-02,959,Expired,2
TXN-c7457ea1,C360-100482,Motor Insurance,2022-07-02,2023-07-02,986,Expired,0
TXN-28bb66ec,C360-100482,Motor Insurance,2023-07-02,2024-07-01,1013,Expired,0
TXN-39539cf9,C360-100482,Motor Insurance,2024-07-01,2025-07-01,1100,Expired,0
TXN-73ae1776,C360-100482,Motor Insurance,2025-07-01,2026-07-01,1015,Active,0
TXN-182dfa60,C360-100482,Life Insurance,2021-07-02,2022-07-02,373,Expired,0
TXN-90c9477e,C360-100482,Life Insurance,2022-07-02,2023-07-02,410,Expired,0
TXN-7ba435a1,C360-100482,Life Insurance,2023-07-02,2024-07-01,411,Expired,0
TXN-726e08cd,C360-100482,Life Insurance,2024-07-01,2025-07-01,490,Expired,0
TXN-3a5db899,C360-100482,Life Insurance,2025-07-01,2026-07-01,433,Active,1
TXN-964dc0a1,C360-100483,Life Insurance,2021-07-02,2022-07-02,1397,Expired,0
TXN-feed7d61,C360-100483,Life Insurance,2022-07-02,2023-07-02,1416,Expired,1
