Date,Company,Freight_Type,Shipping_Lane,Vessel_Name,IMO_Number,Vessel_Capacity,Volume_Tons
2024-11-21,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,13936
2024-11-22,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,22165
2024-11-22,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,19042
2024-11-22,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,19230
2024-11-22,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,5359
2024-11-22,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,12924
2024-11-22,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,12547
2024-11-22,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,18108
2024-11-22,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,10206
2024-11-22,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,9766
2024-11-22,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,9211
2024-11-22,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,9654
2024-11-22,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,9220
2024-11-22,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,17806
2024-11-22,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,8082
2024-11-22,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,5779
2024-11-22,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,19537
2024-11-22,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,12484
2024-11-22,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,21213
2024-11-22,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,8002
2024-11-22,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,10609
2024-11-23,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,15604
2024-11-23,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,22402
2024-11-23,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,19728
2024-11-23,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,13320
2024-11-23,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,10194
2024-11-23,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,20827
2024-11-23,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,10887
2024-11-23,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,17085
2024-11-23,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,9223
2024-11-23,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,7140
2024-11-23,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,10567
2024-11-23,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,11341
2024-11-23,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,18313
2024-11-23,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,12757
2024-11-23,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,9698
2024-11-23,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,8623
2024-11-23,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,13663
2024-11-23,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,9273
2024-11-23,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,14977
2024-11-23,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,5696
2024-11-24,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,13632
2024-11-24,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,14230
2024-11-24,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,17725
2024-11-24,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,11949
2024-11-24,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,12817
2024-11-24,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,9622
2024-11-24,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,21883
2024-11-24,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,22144
2024-11-24,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,12918
2024-11-24,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,13344
2024-11-24,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,10219
2024-11-24,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,22050
2024-11-24,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,14226
2024-11-24,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,13302
2024-11-24,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,8908
2024-11-24,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,19182
2024-11-24,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,21700
2024-11-24,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,12354
2024-11-24,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,11118
2024-11-24,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,14013
2024-11-25,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,16381
2024-11-25,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,17413
2024-11-25,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,10068
2024-11-25,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,11666
2024-11-25,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,6932
2024-11-25,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11496
2024-11-25,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,19798
2024-11-25,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,16552
2024-11-25,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,8500
2024-11-25,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,8794
2024-11-25,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,17133
2024-11-25,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,8160
2024-11-25,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,21960
2024-11-25,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,7521
2024-11-25,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,11642
2024-11-25,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,12862
2024-11-25,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,20752
2024-11-25,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,17284
2024-11-25,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,8554
2024-11-25,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,13956
2024-11-26,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,20643
2024-11-26,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,18211
2024-11-26,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,14955
2024-11-26,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,14792
2024-11-26,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,14463
2024-11-26,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,16825
2024-11-26,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,21361
2024-11-26,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,13614
2024-11-26,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,12767
2024-11-26,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,12723
2024-11-26,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,8635
2024-11-26,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,11520
2024-11-26,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,14023
2024-11-26,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,11905
2024-11-26,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,5132
2024-11-26,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,7614
2024-11-26,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,9546
2024-11-26,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,13644
2024-11-26,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7737
2024-11-26,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,9810
2024-11-27,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,13296
2024-11-27,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,18444
2024-11-27,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,14778
2024-11-27,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,9100
2024-11-27,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,8740
2024-11-27,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,17109
2024-11-27,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,10288
2024-11-27,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,8404
2024-11-27,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,7345
2024-11-27,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,14879
2024-11-27,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,13927
2024-11-27,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,14364
2024-11-27,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,19017
2024-11-27,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,7517
2024-11-27,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6083
2024-11-27,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,7791
2024-11-27,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,16599
2024-11-27,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,19227
2024-11-27,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,5005
2024-11-27,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,10254
2024-11-28,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,10666
2024-11-28,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,13033
2024-11-28,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,17677
2024-11-28,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,14506
2024-11-28,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,14628
2024-11-28,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,13653
2024-11-28,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,16096
2024-11-28,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,18364
2024-11-28,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,9715
2024-11-28,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,5023
2024-11-28,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,8748
2024-11-28,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,13764
2024-11-28,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,10750
2024-11-28,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,14361
2024-11-28,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6730
2024-11-28,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,12822
2024-11-28,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,12979
2024-11-28,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,19954
2024-11-28,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,10995
2024-11-28,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,10104
2024-11-29,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,16227
2024-11-29,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,10228
2024-11-29,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,11958
2024-11-29,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,13493
2024-11-29,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,6839
2024-11-29,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,18024
2024-11-29,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,12400
2024-11-29,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,9735
2024-11-29,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,14903
2024-11-29,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,14693
2024-11-29,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,10207
2024-11-29,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,13407
2024-11-29,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,15180
2024-11-29,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,11995
2024-11-29,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,8174
2024-11-29,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,12679
2024-11-29,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,20569
2024-11-29,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,12829
2024-11-29,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7345
2024-11-29,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6630
2024-11-30,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,9811
2024-11-30,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,11520
2024-11-30,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,12922
2024-11-30,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,8664
2024-11-30,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,8485
2024-11-30,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,20128
2024-11-30,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,13159
2024-11-30,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,17698
2024-11-30,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,9999
2024-11-30,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,7918
2024-11-30,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,21964
2024-11-30,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,7855
2024-11-30,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,22365
2024-11-30,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,10991
2024-11-30,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,5563
2024-11-30,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,8809
2024-11-30,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,14514
2024-11-30,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,21417
2024-11-30,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,12844
2024-11-30,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,12950
2024-12-01,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,14437
2024-12-01,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,16000
2024-12-01,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,11629
2024-12-01,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,9483
2024-12-01,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,10480
2024-12-01,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,15009
2024-12-01,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,19558
2024-12-01,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,10272
2024-12-01,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,8157
2024-12-01,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,14657
2024-12-01,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,16593
2024-12-01,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,8635
2024-12-01,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,18960
2024-12-01,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,9499
2024-12-01,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,11013
2024-12-01,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,15963
2024-12-01,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,16996
2024-12-01,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,22299
2024-12-01,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,10377
2024-12-01,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,7845
2024-12-02,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,10479
2024-12-02,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,8071
2024-12-02,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,13128
2024-12-02,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,13053
2024-12-02,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,14378
2024-12-02,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11515
2024-12-02,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,16977
2024-12-02,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,15100
2024-12-02,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,9314
2024-12-02,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,8216
2024-12-02,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,17109
2024-12-02,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,14611
2024-12-02,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,12369
2024-12-02,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,13272
2024-12-02,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,14665
2024-12-02,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13390
2024-12-02,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,19110
2024-12-02,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,12609
2024-12-02,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,8657
2024-12-02,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,5108
2024-12-03,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,17482
2024-12-03,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,14238
2024-12-03,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,21502
2024-12-03,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,14672
2024-12-03,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,13761
2024-12-03,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,18894
2024-12-03,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,22254
2024-12-03,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,11905
2024-12-03,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,8986
2024-12-03,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,14278
2024-12-03,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,8059
2024-12-03,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,16684
2024-12-03,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,15067
2024-12-03,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,12373
2024-12-03,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,5973
2024-12-03,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,16828
2024-12-03,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,16069
2024-12-03,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,14289
2024-12-03,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,8452
2024-12-03,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6610
2024-12-04,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,15000
2024-12-04,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,22108
2024-12-04,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,14545
2024-12-04,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,14128
2024-12-04,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,13900
2024-12-04,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,13797
2024-12-04,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,22228
2024-12-04,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,10020
2024-12-04,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,6667
2024-12-04,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,9064
2024-12-04,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,17163
2024-12-04,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,17661
2024-12-04,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,18544
2024-12-04,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,13021
2024-12-04,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,12083
2024-12-04,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,15186
