Order Date,Store,Category,Sub-Category,Sales,Quantity
2024-12-12,MegaMart,Technology,Accessories,35,3
2024-12-13,MegaMart,Technology,Accessories,38,3
2024-12-14,MegaMart,Technology,Accessories,47,4
2024-12-15,MegaMart,Technology,Accessories,49,4
2024-12-16,MegaMart,Technology,Accessories,38,3
2024-12-17,MegaMart,Technology,Accessories,31,3
2024-12-18,MegaMart,Technology,Accessories,35,3
2024-12-19,MegaMart,Technology,Accessories,38,3
2024-12-20,MegaMart,Technology,Accessories,36,3
2024-12-21,MegaMart,Technology,Accessories,47,4
2024-12-22,MegaMart,Technology,Accessories,44,4
2024-12-23,MegaMart,Technology,Accessories,38,3
2024-12-24,MegaMart,Technology,Accessories,32,3
2024-12-25,MegaMart,Technology,Accessories,35,3
2024-12-26,MegaMart,Technology,Accessories,35,3
2024-12-27,MegaMart,Technology,Accessories,31,3
2024-12-28,MegaMart,Technology,Accessories,42,4
2024-12-29,MegaMart,Technology,Accessories,43,4
2024-12-30,MegaMart,Technology,Accessories,34,3
2024-12-31,MegaMart,Technology,Accessories,38,3
2025-01-01,MegaMart,Technology,Accessories,13,1
2025-01-02,MegaMart,Technology,Accessories,12,1
2025-01-03,MegaMart,Technology,Accessories,13,1
2025-01-04,MegaMart,Technology,Accessories,27,2
2025-01-05,MegaMart,Technology,Accessories,21,2
2025-01-06,MegaMart,Technology,Accessories,13,1
2025-01-07,MegaMart,Technology,Accessories,12,1
2025-01-08,MegaMart,Technology,Accessories,12,1
2025-01-09,MegaMart,Technology,Accessories,10,1
2025-01-10,MegaMart,Technology,Accessories,13,1
2025-01-11,MegaMart,Technology,Accessories,25,2
2025-01-12,MegaMart,Technology,Accessories,24,2
2025-01-13,MegaMart,Technology,Accessories,15,1
2025-01-14,MegaMart,Technology,Accessories,16,1
2025-01-15,MegaMart,Technology,Accessories,9,1
2025-01-16,MegaMart,Technology,Accessories,14,1
2025-01-17,MegaMart,Technology,Accessories,10,1
2025-01-18,MegaMart,Technology,Accessories,25,2
2025-01-19,MegaMart,Technology,Accessories,27,2
2025-01-20,MegaMart,Technology,Accessories,11,1
2025-01-21,MegaMart,Technology,Accessories,9,1
2025-01-22,MegaMart,Technology,Accessories,12,1
2025-01-23,MegaMart,Technology,Accessories,12,1
2025-01-24,MegaMart,Technology,Accessories,9,1
2025-01-25,MegaMart,Technology,Accessories,27,2
2025-01-26,MegaMart,Technology,Accessories,24,2
2025-01-27,MegaMart,Technology,Accessories,14,1
2025-01-28,MegaMart,Technology,Accessories,10,1
2025-01-29,MegaMart,Technology,Accessories,12,1
2025-01-30,MegaMart,Technology,Accessories,13,1
2025-01-31,MegaMart,Technology,Accessories,13,1
2025-02-01,MegaMart,Technology,Accessories,22,2
2025-02-02,MegaMart,Technology,Accessories,21,2
2025-02-03,MegaMart,Technology,Accessories,15,1
2025-02-04,MegaMart,Technology,Accessories,9,1
2025-02-05,MegaMart,Technology,Accessories,12,1
2025-02-06,MegaMart,Technology,Accessories,12,1
2025-02-07,MegaMart,Technology,Accessories,10,1
2025-02-08,MegaMart,Technology,Accessories,21,2
2025-02-09,MegaMart,Technology,Accessories,26,2
2025-02-10,MegaMart,Technology,Accessories,16,1
2025-02-11,MegaMart,Technology,Accessories,13,1
2025-02-12,MegaMart,Technology,Accessories,12,1
2025-02-13,MegaMart,Technology,Accessories,10,1
2025-02-14,MegaMart,Technology,Accessories,15,1
2025-02-15,MegaMart,Technology,Accessories,21,2
2025-02-16,MegaMart,Technology,Accessories,24,2
2025-02-17,MegaMart,Technology,Accessories,11,1
2025-02-18,MegaMart,Technology,Accessories,13,1
2025-02-19,MegaMart,Technology,Accessories,16,1
2025-02-20,MegaMart,Technology,Accessories,16,1
2025-02-21,MegaMart,Technology,Accessories,15,1
2025-02-22,MegaMart,Technology,Accessories,24,2
2025-02-23,MegaMart,Technology,Accessories,21,2
2025-02-24,MegaMart,Technology,Accessories,11,1
2025-02-25,MegaMart,Technology,Accessories,12,1
2025-02-26,MegaMart,Technology,Accessories,16,1
2025-02-27,MegaMart,Technology,Accessories,13,1
2025-02-28,MegaMart,Technology,Accessories,11,1
2025-03-01,MegaMart,Technology,Accessories,20,2
2025-03-02,MegaMart,Technology,Accessories,27,2
2025-03-03,MegaMart,Technology,Accessories,10,1
2025-03-04,MegaMart,Technology,Accessories,10,1
2025-03-05,MegaMart,Technology,Accessories,13,1
2025-03-06,MegaMart,Technology,Accessories,11,1
2025-03-07,MegaMart,Technology,Accessories,9,1
2025-03-08,MegaMart,Technology,Accessories,23,2
2025-03-09,MegaMart,Technology,Accessories,26,2
2025-03-10,MegaMart,Technology,Accessories,14,1
2025-03-11,MegaMart,Technology,Accessories,11,1
2025-03-12,MegaMart,Technology,Accessories,10,1
2025-03-13,MegaMart,Technology,Accessories,16,1
2025-03-14,MegaMart,Technology,Accessories,15,1
2025-03-15,MegaMart,Technology,Accessories,22,2
2025-03-16,MegaMart,Technology,Accessories,20,2
2025-03-17,MegaMart,Technology,Accessories,13,1
2025-03-18,MegaMart,Technology,Accessories,16,1
2025-03-19,MegaMart,Technology,Accessories,10,1
2025-03-20,MegaMart,Technology,Accessories,16,1
2025-03-21,MegaMart,Technology,Accessories,12,1
2025-03-22,MegaMart,Technology,Accessories,25,2
2025-03-23,MegaMart,Technology,Accessories,26,2
2025-03-24,MegaMart,Technology,Accessories,12,1
2025-03-25,MegaMart,Technology,Accessories,15,1
2025-03-26,MegaMart,Technology,Accessories,16,1
2025-03-27,MegaMart,Technology,Accessories,16,1
2025-03-28,MegaMart,Technology,Accessories,16,1
2025-03-29,MegaMart,Technology,Accessories,25,2
2025-03-30,MegaMart,Technology,Accessories,27,2
2025-03-31,MegaMart,Technology,Accessories,13,1
2025-04-01,MegaMart,Technology,Accessories,16,1
2025-04-02,MegaMart,Technology,Accessories,10,1
2025-04-03,MegaMart,Technology,Accessories,14,1
2025-04-04,MegaMart,Technology,Accessories,15,1
2025-04-05,MegaMart,Technology,Accessories,24,2
2025-04-06,MegaMart,Technology,Accessories,21,2
2025-04-07,MegaMart,Technology,Accessories,16,1
2025-04-08,MegaMart,Technology,Accessories,10,1
2025-04-09,MegaMart,Technology,Accessories,11,1
2025-04-10,MegaMart,Technology,Accessories,9,1
2025-04-11,MegaMart,Technology,Accessories,16,1
2025-04-12,MegaMart,Technology,Accessories,24,2
2025-04-13,MegaMart,Technology,Accessories,27,2
2025-04-14,MegaMart,Technology,Accessories,13,1
2025-04-15,MegaMart,Technology,Accessories,16,1
2025-04-16,MegaMart,Technology,Accessories,16,1
2025-04-17,MegaMart,Technology,Accessories,16,1
2025-04-18,MegaMart,Technology,Accessories,16,1
2025-04-19,MegaMart,Technology,Accessories,26,2
2025-04-20,MegaMart,Technology,Accessories,27,2
2025-04-21,MegaMart,Technology,Accessories,16,1
2025-04-22,MegaMart,Technology,Accessories,16,1
2025-04-23,MegaMart,Technology,Accessories,10,1
2025-04-24,MegaMart,Technology,Accessories,11,1
2025-04-25,MegaMart,Technology,Accessories,10,1
2025-04-26,MegaMart,Technology,Accessories,20,2
2025-04-27,MegaMart,Technology,Accessories,21,2
2025-04-28,MegaMart,Technology,Accessories,15,1
2025-04-29,MegaMart,Technology,Accessories,16,1
2025-04-30,MegaMart,Technology,Accessories,9,1
2025-05-01,MegaMart,Technology,Accessories,12,1
2025-05-02,MegaMart,Technology,Accessories,13,1
2025-05-03,MegaMart,Technology,Accessories,21,2
2025-05-04,MegaMart,Technology,Accessories,25,2
2025-05-05,MegaMart,Technology,Accessories,13,1
2025-05-06,MegaMart,Technology,Accessories,12,1
2025-05-07,MegaMart,Technology,Accessories,14,1
2025-05-08,MegaMart,Technology,Accessories,15,1
2025-05-09,MegaMart,Technology,Accessories,9,1
2025-05-10,MegaMart,Technology,Accessories,24,2
2025-05-11,MegaMart,Technology,Accessories,26,2
2025-05-12,MegaMart,Technology,Accessories,13,1
2025-05-13,MegaMart,Technology,Accessories,10,1
2025-05-14,MegaMart,Technology,Accessories,10,1
2025-05-15,MegaMart,Technology,Accessories,10,1
2025-05-16,MegaMart,Technology,Accessories,16,1
2025-05-17,MegaMart,Technology,Accessories,26,2
2025-05-18,MegaMart,Technology,Accessories,22,2
2025-05-19,MegaMart,Technology,Accessories,16,1
2025-05-20,MegaMart,Technology,Accessories,14,1
2025-05-21,MegaMart,Technology,Accessories,11,1
2025-05-22,MegaMart,Technology,Accessories,15,1
2025-05-23,MegaMart,Technology,Accessories,14,1
2025-05-24,MegaMart,Technology,Accessories,27,2
2025-05-25,MegaMart,Technology,Accessories,24,2
2025-05-26,MegaMart,Technology,Accessories,13,1
2025-05-27,MegaMart,Technology,Accessories,13,1
2025-05-28,MegaMart,Technology,Accessories,11,1
2025-05-29,MegaMart,Technology,Accessories,11,1
2025-05-30,MegaMart,Technology,Accessories,10,1
2025-05-31,MegaMart,Technology,Accessories,25,2
2025-06-01,MegaMart,Technology,Accessories,24,2
2025-06-02,MegaMart,Technology,Accessories,11,1
2025-06-03,MegaMart,Technology,Accessories,12,1
2025-06-04,MegaMart,Technology,Accessories,14,1
2025-06-05,MegaMart,Technology,Accessories,10,1
2025-06-06,MegaMart,Technology,Accessories,16,1
2025-06-07,MegaMart,Technology,Accessories,22,2
2025-06-08,MegaMart,Technology,Accessories,21,2
2025-06-09,MegaMart,Technology,Accessories,14,1
2025-06-10,MegaMart,Technology,Accessories,13,1
2025-06-11,MegaMart,Technology,Accessories,14,1
2025-06-12,MegaMart,Technology,Accessories,16,1
2025-06-13,MegaMart,Technology,Accessories,14,1
2025-06-14,MegaMart,Technology,Accessories,27,2
2025-06-15,MegaMart,Technology,Accessories,21,2
2025-06-16,MegaMart,Technology,Accessories,12,1
2025-06-17,MegaMart,Technology,Accessories,16,1
2025-06-18,MegaMart,Technology,Accessories,9,1
2025-06-19,MegaMart,Technology,Accessories,11,1
2025-06-20,MegaMart,Technology,Accessories,10,1
2025-06-21,MegaMart,Technology,Accessories,27,2
2025-06-22,MegaMart,Technology,Accessories,27,2
2025-06-23,MegaMart,Technology,Accessories,16,1
2025-06-24,MegaMart,Technology,Accessories,16,1
2025-06-25,MegaMart,Technology,Accessories,10,1
2025-06-26,MegaMart,Technology,Accessories,9,1
2025-06-27,MegaMart,Technology,Accessories,12,1
2025-06-28,MegaMart,Technology,Accessories,20,2
2025-06-29,MegaMart,Technology,Accessories,27,2
2025-06-30,MegaMart,Technology,Accessories,13,1
2025-07-01,MegaMart,Technology,Accessories,9,1
2025-07-02,MegaMart,Technology,Accessories,13,1
2025-07-03,MegaMart,Technology,Accessories,14,1
2025-07-04,MegaMart,Technology,Accessories,15,1
2025-07-05,MegaMart,Technology,Accessories,22,2
2025-07-06,MegaMart,Technology,Accessories,24,2
2025-07-07,MegaMart,Technology,Accessories,16,1
2025-07-08,MegaMart,Technology,Accessories,13,1
2025-07-09,MegaMart,Technology,Accessories,12,1
2025-07-10,MegaMart,Technology,Accessories,12,1
2025-07-11,MegaMart,Technology,Accessories,9,1
2025-07-12,MegaMart,Technology,Accessories,27,2
2025-07-13,MegaMart,Technology,Accessories,21,2
2025-07-14,MegaMart,Technology,Accessories,16,1
2025-07-15,MegaMart,Technology,Accessories,13,1
2025-07-16,MegaMart,Technology,Accessories,13,1
2025-07-17,MegaMart,Technology,Accessories,13,1
2025-07-18,MegaMart,Technology,Accessories,10,1
2025-07-19,MegaMart,Technology,Accessories,27,2
2025-07-20,MegaMart,Technology,Accessories,20,2
2025-07-21,MegaMart,Technology,Accessories,16,1
2025-07-22,MegaMart,Technology,Accessories,11,1
2025-07-23,MegaMart,Technology,Accessories,13,1
2025-07-24,MegaMart,Technology,Accessories,11,1
2025-07-25,MegaMart,Technology,Accessories,13,1
2025-07-26,MegaMart,Technology,Accessories,21,2
2025-07-27,MegaMart,Technology,Accessories,24,2
2025-07-28,MegaMart,Technology,Accessories,13,1
2025-07-29,MegaMart,Technology,Accessories,11,1
2025-07-30,MegaMart,Technology,Accessories,14,1
2025-07-31,MegaMart,Technology,Accessories,14,1
2025-08-01,MegaMart,Technology,Accessories,14,1
2025-08-02,MegaMart,Technology,Accessories,26,2
2025-08-03,MegaMart,Technology,Accessories,22,2
2025-08-04,MegaMart,Technology,Accessories,10,1
2025-08-05,MegaMart,Technology,Accessories,10,1
2025-08-06,MegaMart,Technology,Accessories,13,1
2025-08-07,MegaMart,Technology,Accessories,13,1
2025-08-08,MegaMart,Technology,Accessories,12,1
2025-08-09,MegaMart,Technology,Accessories,21,2
2025-08-10,MegaMart,Technology,Accessories,21,2
2025-08-11,MegaMart,Technology,Accessories,11,1
2025-08-12,MegaMart,Technology,Accessories,10,1
2025-08-13,MegaMart,Technology,Accessories,12,1
2025-08-14,MegaMart,Technology,Accessories,10,1
2025-08-15,MegaMart,Technology,Accessories,10,1
2025-08-16,MegaMart,Technology,Accessories,24,2
2025-08-17,MegaMart,Technology,Accessories,20,2
2025-08-18,MegaMart,Technology,Accessories,10,1
2025-08-19,MegaMart,Technology,Accessories,13,1
2025-08-20,MegaMart,Technology,Accessories,13,1
2025-08-21,MegaMart,Technology,Accessories,10,1
2025-08-22,MegaMart,Technology,Accessories,12,1
2025-08-23,MegaMart,Technology,Accessories,27,2
2025-08-24,MegaMart,Technology,Accessories,21,2
2025-08-25,MegaMart,Technology,Accessories,11,1
2025-08-26,MegaMart,Technology,Accessories,12,1
2025-08-27,MegaMart,Technology,Accessories,10,1
2025-08-28,MegaMart,Technology,Accessories,13,1
2025-08-29,MegaMart,Technology,Accessories,16,1
2025-08-30,MegaMart,Technology,Accessories,27,2
2025-08-31,MegaMart,Technology,Accessories,21,2
2025-09-01,MegaMart,Technology,Accessories,16,1
2025-09-02,MegaMart,Technology,Accessories,16,1
2025-09-03,MegaMart,Technology,Accessories,16,1
2025-09-04,MegaMart,Technology,Accessories,10,1
2025-09-05,MegaMart,Technology,Accessories,16,1
2025-09-06,MegaMart,Technology,Accessories,21,2
2025-09-07,MegaMart,Technology,Accessories,27,2
2025-09-08,MegaMart,Technology,Accessories,10,1
2025-09-09,MegaMart,Technology,Accessories,10,1
2025-09-10,MegaMart,Technology,Accessories,14,1
2025-09-11,MegaMart,Technology,Accessories,13,1
2025-09-12,MegaMart,Technology,Accessories,14,1
2025-09-13,MegaMart,Technology,Accessories,24,2
2025-09-14,MegaMart,Technology,Accessories,21,2
2025-09-15,MegaMart,Technology,Accessories,16,1
2025-09-16,MegaMart,Technology,Accessories,16,1
2025-09-17,MegaMart,Technology,Accessories,16,1
2025-09-18,MegaMart,Technology,Accessories,9,1
2025-09-19,MegaMart,Technology,Accessories,15,1
2025-09-20,MegaMart,Technology,Accessories,20,2
2025-09-21,MegaMart,Technology,Accessories,25,2
2025-09-22,MegaMart,Technology,Accessories,9,1
2025-09-23,MegaMart,Technology,Accessories,11,1
2025-09-24,MegaMart,Technology,Accessories,14,1
2025-09-25,MegaMart,Technology,Accessories,10,1
2025-09-26,MegaMart,Technology,Accessories,9,1
2025-09-27,MegaMart,Technology,Accessories,22,2
2025-09-28,MegaMart,Technology,Accessories,21,2
2025-09-29,MegaMart,Technology,Accessories,9,1
2025-09-30,MegaMart,Technology,Accessories,12,1
2025-10-01,MegaMart,Technology,Accessories,10,1
2025-10-02,MegaMart,Technology,Accessories,16,1
2025-10-03,MegaMart,Technology,Accessories,11,1
2025-10-04,MegaMart,Technology,Accessories,27,2
2025-10-05,MegaMart,Technology,Accessories,27,2
2025-10-06,MegaMart,Technology,Accessories,15,1
2025-10-07,MegaMart,Technology,Accessories,16,1
2025-10-08,MegaMart,Technology,Accessories,16,1
2025-10-09,MegaMart,Technology,Accessories,11,1
2025-10-10,MegaMart,Technology,Accessories,12,1
2025-10-11,MegaMart,Technology,Accessories,26,2
2025-10-12,MegaMart,Technology,Accessories,22,2
2025-10-13,MegaMart,Technology,Accessories,14,1
2025-10-14,MegaMart,Technology,Accessories,12,1
2025-10-15,MegaMart,Technology,Accessories,16,1
2025-10-16,MegaMart,Technology,Accessories,10,1
2025-10-17,MegaMart,Technology,Accessories,13,1
2025-10-18,MegaMart,Technology,Accessories,24,2
2025-10-19,MegaMart,Technology,Accessories,27,2
2025-10-20,MegaMart,Technology,Accessories,9,1
2025-10-21,MegaMart,Technology,Accessories,10,1
2025-10-22,MegaMart,Technology,Accessories,15,1
2025-10-23,MegaMart,Technology,Accessories,13,1
2025-10-24,MegaMart,Technology,Accessories,16,1
2025-10-25,MegaMart,Technology,Accessories,26,2
2025-10-26,MegaMart,Technology,Accessories,27,2
2025-10-27,MegaMart,Technology,Accessories,10,1
2025-10-28,MegaMart,Technology,Accessories,9,1
2025-10-29,MegaMart,Technology,Accessories,16,1
2025-10-30,MegaMart,Technology,Accessories,10,1
2025-10-31,MegaMart,Technology,Accessories,10,1
2025-11-01,MegaMart,Technology,Accessories,44,4
2025-11-02,MegaMart,Technology,Accessories,45,4
2025-11-03,MegaMart,Technology,Accessories,38,3
2025-11-04,MegaMart,Technology,Accessories,35,3
2025-11-05,MegaMart,Technology,Accessories,38,3
2025-11-06,MegaMart,Technology,Accessories,32,3
2025-11-07,MegaMart,Technology,Accessories,32,3
2025-11-08,MegaMart,Technology,Accessories,47,4
2025-11-09,MegaMart,Technology,Accessories,44,4
2025-11-10,MegaMart,Technology,Accessories,34,3
2025-11-11,MegaMart,Technology,Accessories,38,3
2025-11-12,MegaMart,Technology,Accessories,32,3
2025-11-13,MegaMart,Technology,Accessories,38,3
2025-11-14,MegaMart,Technology,Accessories,35,3
2025-11-15,MegaMart,Technology,Accessories,47,4
2025-11-16,MegaMart,Technology,Accessories,43,4
2025-11-17,MegaMart,Technology,Accessories,34,3
2025-11-18,MegaMart,Technology,Accessories,36,3
2025-11-19,MegaMart,Technology,Accessories,38,3
2025-11-20,MegaMart,Technology,Accessories,38,3
2025-11-21,MegaMart,Technology,Accessories,37,3
2025-11-22,MegaMart,Technology,Accessories,43,4
2025-11-23,MegaMart,Technology,Accessories,46,4
2025-11-24,MegaMart,Technology,Accessories,37,3
2025-11-25,MegaMart,Technology,Accessories,32,3
2025-11-26,MegaMart,Technology,Accessories,38,3
2025-11-27,MegaMart,Technology,Accessories,38,3
2025-11-28,MegaMart,Technology,Accessories,38,3
2025-11-29,MegaMart,Technology,Accessories,43,4
2025-11-30,MegaMart,Technology,Accessories,47,4
2025-12-01,MegaMart,Technology,Accessories,33,3
2025-12-02,MegaMart,Technology,Accessories,34,3
2025-12-03,MegaMart,Technology,Accessories,35,3
2025-12-04,MegaMart,Technology,Accessories,35,3
2025-12-05,MegaMart,Technology,Accessories,35,3
2025-12-06,MegaMart,Technology,Accessories,48,4
2025-12-07,MegaMart,Technology,Accessories,47,4
2025-12-08,MegaMart,Technology,Accessories,36,3
2025-12-09,MegaMart,Technology,Accessories,33,3
2025-12-10,MegaMart,Technology,Accessories,37,3
2025-12-11,MegaMart,Technology,Accessories,33,3
2025-12-12,MegaMart,Technology,Accessories,32,3
2025-12-13,MegaMart,Technology,Accessories,43,4
2025-12-14,MegaMart,Technology,Accessories,49,4
2025-12-15,MegaMart,Technology,Accessories,36,3
2025-12-16,MegaMart,Technology,Accessories,35,3
2025-12-17,MegaMart,Technology,Accessories,38,3
2025-12-18,MegaMart,Technology,Accessories,32,3
2025-12-19,MegaMart,Technology,Accessories,32,3
2025-12-20,MegaMart,Technology,Accessories,46,4
2025-12-21,MegaMart,Technology,Accessories,45,4
2025-12-22,MegaMart,Technology,Accessories,31,3
2025-12-23,MegaMart,Technology,Accessories,38,3
2025-12-24,MegaMart,Technology,Accessories,38,3
2025-12-25,MegaMart,Technology,Accessories,32,3
2025-12-26,MegaMart,Technology,Accessories,33,3
2025-12-27,MegaMart,Technology,Accessories,46,4
2025-12-28,MegaMart,Technology,Accessories,44,4
2025-12-29,MegaMart,Technology,Accessories,33,3
2025-12-30,MegaMart,Technology,Accessories,38,3
2022-01-01,MegaMart,Technology,Machines,38,3
2022-01-02,MegaMart,Technology,Machines,43,4
2022-01-03,MegaMart,Technology,Machines,27,2
2022-01-04,MegaMart,Technology,Machines,30,3
2022-01-05,MegaMart,Technology,Machines,32,3
2022-01-06,MegaMart,Technology,Machines,32,3
2022-01-07,MegaMart,Technology,Machines,32,3
2022-01-08,MegaMart,Technology,Machines,43,4
2022-01-09,MegaMart,Technology,Machines,38,3
2022-01-10,MegaMart,Technology,Machines,27,2
2022-01-11,MegaMart,Technology,Machines,27,2
2022-01-12,MegaMart,Technology,Machines,30,3
2022-01-13,MegaMart,Technology,Machines,27,2
2022-01-14,MegaMart,Technology,Machines,26,2
2022-01-15,MegaMart,Technology,Machines,41,4
2022-01-16,MegaMart,Technology,Machines,37,3
2022-01-17,MegaMart,Technology,Machines,29,2
2022-01-18,MegaMart,Technology,Machines,26,2
2022-01-19,MegaMart,Technology,Machines,32,3
